Time,RAnkleRoll,LHipYawPitch,RKneePitch,LKneePitch,RHipRoll,LHipRoll,LHipPitch,LAnklePitch,RHipPitch,LAnkleRoll,RAnklePitch,LFoot/FSR/FrontRight/Sensor/Value,LFoot/FSR/RearLeft/Sensor/Value,LFoot/FSR/FrontLeft/Sensor/Value,LFoot/FSR/RearRight/Sensor/Value,RFoot/FSR/FrontLeft/Sensor/Value,RFoot/FSR/FrontRight/Sensor/Value,RFoot/FSR/RearRight/Sensor/Value,RFoot/FSR/RearLeft/Sensor/Value
4.61237,0.330875,0.0627497,1.10985,1.09336,-0.339105,-0.31198,-0.626779,-0.61527,-0.839607,0.314631,-0.420062,0.150731,0.989127,0.487066,0,0.290664,0.0574524,0,0.00206614
4.62233,0.324013,0.0608224,1.10714,1.09639,-0.331909,-0.305963,-0.624022,-0.619345,-0.840085,0.308547,-0.415102,0.125887,1.05792,0.506445,0,0.295421,0.061968,0,0.00679798
4.63272,0.316582,0.0587912,1.10531,1.09946,-0.324137,-0.299366,-0.620933,-0.623712,-0.840588,0.301883,-0.410905,0.109776,1.10362,0.531034,0,0.282691,0.0507653,0,0.00278436
4.64248,0.300859,0.0545851,1.10297,1.10557,-0.307717,-0.285292,-0.614227,-0.632852,-0.841563,0.287674,-0.403747,0.071889,1.23901,0.592457,0,0.285176,0.0555797,0,0.00786251
4.65249,0.300859,0.0545851,1.10297,1.10557,-0.307717,-0.285292,-0.614227,-0.632852,-0.841563,0.287674,-0.403747,0.071889,1.23901,0.592457,0,0.285176,0.0555797,0,0.00786251
4.6625,0.291735,0.0521963,1.10241,1.10891,-0.298202,-0.277066,-0.61024,-0.638093,-0.842061,0.279369,-0.400515,0.0524662,1.28658,0.630996,0,0.285176,0.0460313,0,0.00970568
4.67255,0.282807,0.0499419,1.10283,1.11182,-0.288914,-0.268943,-0.606184,-0.643087,-0.842365,0.271169,-0.398605,0.0407373,1.34534,0.665963,0,0.265712,0.0420697,0,0.00671279
4.68259,0.27381,0.0476784,1.10335,1.11471,-0.279556,-0.260749,-0.60208,-0.648108,-0.842651,0.262897,-0.39681,0.0247986,1.3847,0.677661,0,0.252177,0.0404689,0,0.0129111
4.69259,0.264224,0.0453575,1.1047,1.11734,-0.269615,-0.251956,-0.597535,-0.653277,-0.84268,0.254024,-0.396077,0.00622407,1.46131,0.699997,0,0.217458,0.023734,0,0.00356785
4.70272,0.254573,0.0430302,1.10614,1.11993,-0.259609,-0.243096,-0.592941,-0.658463,-0.842392,0.245084,-0.395462,0.00406726,1.46131,0.719184,0,0.212272,0.0246495,0,0.00886385
4.71265,0.244414,0.0406757,1.10824,1.12217,-0.2491,-0.233711,-0.587908,-0.663708,-0.842103,0.235619,-0.395919,0.0121175,1.47944,0.739251,0,0.205319,0.012297,0,0.00504319
4.72262,0.234199,0.0383181,1.11042,1.12436,-0.238535,-0.224268,-0.582827,-0.668959,-0.841815,0.226095,-0.396495,0.018601,1.46131,0.757878,0,0.211423,0.0265195,0,0.0134018
4.73273,0.223598,0.0359699,1.1131,1.12607,-0.227593,-0.214412,-0.577351,-0.674153,-0.840892,0.21616,-0.398109,0.0178923,1.498,0.782283,0,0.215423,0.000817468,0,0.0104091
4.74266,0.212955,0.0336228,1.11583,1.12773,-0.216609,-0.20451,-0.571832,-0.679341,-0.839899,0.206178,-0.399837,0.0199472,1.46131,0.797562,0,0.216874,0.0124165,0,0.0151775
4.75271,0.20208,0.0313255,1.11885,1.12881,-0.205412,-0.19434,-0.566011,-0.684335,-0.838341,0.195929,-0.402493,0.0257659,1.42629,0.802767,0,0.213411,0.0138298,0,0.0144996
4.76263,0.19118,0.0290338,1.1219,1.12982,-0.194191,-0.184141,-0.560156,-0.689307,-0.836719,0.18565,-0.405252,0.0536576,1.32272,0.774826,0,0.211423,0.00160355,0,0.0142981
4.77289,0.18021,0.0268251,1.12495,1.13018,-0.182928,-0.173819,-0.554124,-0.693964,-0.834575,0.175246,-0.408674,0.0491062,1.33772,0.792414,0,0.192475,0.0175794,0,0.0170927
4.78284,0.169232,0.0246256,1.128,1.13047,-0.17166,-0.163485,-0.548072,-0.698586,-0.832372,0.164829,-0.412171,0.0619968,1.22602,0.794981,0,0.224012,0.0297399,0,0.0400847
4.79284,0.158309,0.0225298,1.13082,1.1301,-0.160479,-0.15314,-0.541956,-0.702798,-0.829707,0.154397,-0.416084,0.0991301,1.14179,0.810681,0,0.244896,0.0340607,0,0.0517351
4.80286,0.147392,0.0204455,1.13362,1.12965,-0.149307,-0.142795,-0.535832,-0.706963,-0.826992,0.143964,-0.420044,0.105191,0.968007,0.797562,0,0.28228,0.0652297,0,0.0535856
4.81288,0.136612,0.0184721,1.13604,1.12854,-0.138304,-0.132508,-0.529739,-0.710649,-0.82387,0.133582,-0.424235,0.115932,0.786575,0.787321,0,0.276207,0.165493,0,0.0391702
4.82299,0.125846,0.016511,1.13842,1.12735,-0.127318,-0.122229,-0.523649,-0.714282,-0.820704,0.123205,-0.428453,0.10779,0.588053,0.741538,0,0.273827,0.275441,0,0.0910491
4.83302,0.115261,0.0146569,1.14024,1.1255,-0.11655,-0.112049,-0.517668,-0.717381,-0.817201,0.112915,-0.432738,0.0884271,0.45481,0.675689,0,0.195786,0.392294,0,0.107911
4.84303,0.104695,0.0128147,1.142,1.12358,-0.105805,-0.10188,-0.5117,-0.720422,-0.813661,0.102635,-0.437031,0.0819291,0.323261,0.564835,0,0.163534,0.457145,0,0.0965964
4.85299,0.0943193,0.0110668,1.14309,1.12096,-0.0952897,-0.0918151,-0.505913,-0.722888,-0.809857,0.0924389,-0.441244,0.0539244,0.266926,0.532378,0,0.124174,0.453593,0,0.0629794
4.86303,0.0839645,0.00932944,1.1441,1.11827,-0.0848,-0.0817623,-0.500147,-0.72529,-0.806023,0.0822526,-0.44545,0.0402751,0.271515,0.428321,0,0.101916,0.519689,0,0.0854271
4.87316,0.0737719,0.00766413,1.14442,1.11485,-0.0745112,-0.0717799,-0.49461,-0.727086,-0.801992,0.0721112,-0.44945,0.055949,0.234872,0.325924,0,0.133462,0.565872,0.0789413,0.0717737
4.88309,0.0535083,0.00438603,1.14413,1.10714,-0.0541,-0.0518303,-0.483804,-0.728815,-0.79372,0.0619747,-0.457114,0.0643444,0.227943,0.227773,0,0.0962841,0.616455,0.485969,0
4.89312,0.0535083,0.00438603,1.14413,1.10714,-0.0541,-0.0518303,-0.483804,-0.729921,-0.79372,0.0518052,-0.457114,0.0695204,0.165883,0.17736,0,0.0962841,0.616455,0.485969,0
4.90468,0.0434287,0.00276928,1.14351,1.10285,-0.0439688,-0.0418551,-0.478531,-0.730959,-0.789485,0.041632,-0.460768,0.0346916,0.0956563,0.166104,0,0.0484725,0.62388,0.587149,0
4.91334,0.0333421,0.00115069,1.14208,1.09786,-0.0338618,-0.0318006,-0.473484,-0.73135,-0.785065,0.0313426,-0.464107,0.0440416,0.0128033,0.102099,0,0.0555347,0.678718,0.507718,0
4.92587,0.0130763,-0.00212355,1.13826,1.08708,-0.0135866,-0.0115289,-0.463721,-0.731305,-0.775939,0.0105539,-0.470419,0.0309866,0.00532756,0.120901,0,0.0715539,0.73244,0.603679,0
4.93324,0.0130763,-0.00212355,1.13826,1.08708,-0.0135866,-0.0115289,-0.463721,-0.731305,-0.775939,0.0105539,-0.470419,0.0309866,0.00532756,0.120901,0,0.0715539,0.73244,0.603679,0
4.94491,0.00288771,-0.00378306,1.13588,1.08127,-0.0034084,-0.00130438,-0.459011,-0.730866,-0.771228,4.70E-05,-0.473395,0.0289398,0.0205394,0.1294,0,0.0674651,0.73244,0.577346,0
4.95337,-0.0074254,-0.00550145,1.1327,1.0749,0.00687452,0.00908274,-0.45465,-0.729725,-0.766243,-0.0106637,-0.47607,0.0395861,0.0327907,0.147549,0,0.0574949,0.726544,0.48054,0
4.96613,-0.0282008,-0.00902343,1.12537,1.06161,0.0275695,0.0300385,-0.44645,-0.726577,-0.755931,-0.032318,-0.481029,0.0668998,0.0501517,0.187418,0,0.0422857,0.666765,0.604983,0
4.97336,-0.0282008,-0.00902343,1.12537,1.06161,0.0275695,0.0300385,-0.44645,-0.726577,-0.755931,-0.032318,-0.481029,0.0668998,0.0501517,0.187418,0,0.0422857,0.666765,0.604983,0
4.98489,-0.0386628,-0.0108285,1.12122,1.05469,0.0379818,0.0406053,-0.442623,-0.724571,-0.750603,-0.0432598,-0.483312,0.0778001,0.0778696,0.205358,0,0.0489425,0.573589,0.627884,0
4.99336,-0.0492107,-0.0127106,1.1163,1.04749,0.0484684,0.0512687,-0.439369,-0.721866,-0.744997,-0.054339,-0.48525,0.0961122,0.158181,0.238509,0.0202281,0.0148355,0.524132,0.699434,0
5.01345,-0.070339,-0.0165635,1.10559,1.03295,0.0694646,0.0726269,-0.433712,-0.715646,-0.733479,-0.0765756,-0.488688,0.141663,0.378216,0.287122,0,0.0133498,0.331991,0.555117,0
5.02584,-0.0924292,-0.0207613,1.0927,1.01791,0.0914033,0.0949402,-0.429719,-0.707627,-0.720874,-0.0998937,-0.491418,0.184832,0.510741,0.399716,0,0.0119435,0.198938,0.400475,0.0356466
5.03353,-0.0924292,-0.0207613,1.0927,1.01791,0.0914033,0.0949402,-0.429719,-0.707627,-0.720874,-0.0998937,-0.491418,0.184832,0.510741,0.399716,0,0.0119435,0.198938,0.400475,0.0356466
5.04504,-0.113074,-0.0248519,1.07917,1.00458,0.1119,0.115766,-0.428202,-0.698801,-0.70859,-0.121737,-0.493152,0.187113,0.57975,0.5052,0,0,0.15203,0.271983,0.12861
5.05378,-0.113074,-0.0248519,1.07917,1.00458,0.1119,0.115766,-0.428202,-0.698801,-0.70859,-0.121737,-0.493152,0.187113,0.57975,0.5052,0,0,0.15203,0.271983,0.12861
5.06532,-0.123258,-0.0269118,1.07213,0.998257,0.12201,0.126032,-0.428054,-0.694132,-0.70241,-0.132524,-0.493803,0.154401,0.473773,0.524387,0,0,0.129677,0.318179,0.0998092
5.07379,-0.132999,-0.0289647,1.06473,0.992869,0.13168,0.135834,-0.429148,-0.689164,-0.696293,-0.142869,-0.494039,0.116635,0.352124,0.564835,0,0,0.124454,0.458929,0.130086
5.08524,-0.142739,-0.0310176,1.05732,0.987481,0.141349,0.145636,-0.430242,-0.684196,-0.690176,-0.153214,-0.494274,0.112021,0.248896,0.529694,0,0,0.152596,0.806954,0.0749496
5.09372,-0.151905,-0.0330313,1.04971,0.983231,0.150445,0.154848,-0.432566,-0.679133,-0.684248,-0.162982,-0.494122,0.0695204,0.214309,0.558972,0,0,0.193774,0.930213,0.191282
5.10514,-0.16107,-0.035045,1.0421,0.97898,0.15954,0.16406,-0.43489,-0.67407,-0.67832,-0.17275,-0.49397,0.0821045,0.0835835,0.503959,0,0,0.2051,1.14841,0.169979
5.11378,-0.169574,-0.0369937,1.03447,0.97605,0.16797,0.172607,-0.438429,-0.66908,-0.672686,-0.181848,-0.493471,0.071411,0.0421187,0.371404,0,0,0.24107,1.29541,0.140126
5.12516,-0.178078,-0.0389424,1.02684,0.973119,0.1764,0.181155,-0.441968,-0.664091,-0.667052,-0.190947,-0.492973,0.0512896,0.0270134,0.209099,0,0,0.254122,1.53343,0.110187
5.13382,-0.185866,-0.0408052,1.01936,0.971616,0.184118,0.188986,-0.446657,-0.659323,-0.661793,-0.199326,-0.492186,0.0168412,0.00378125,0.111068,0,0.0197562,0.28001,1.7393,0.0328011
5.14528,-0.193653,-0.0426679,1.01187,0.970113,0.191836,0.196818,-0.451346,-0.654555,-0.656534,-0.207704,-0.491399,0.0233689,0.000633101,0.0587249,0,0.0700746,0.283831,1.93863,0.00417858
5.15379,-0.200702,-0.0444295,1.00466,0.970113,0.198823,0.203919,-0.457083,-0.650132,-0.651707,-0.215342,-0.490384,0,0,0.0284523,0,0.0397721,0.317855,2.12172,0
5.16547,-0.20775,-0.046191,0.99745,0.971005,0.20581,0.21102,-0.46282,-0.64571,-0.64688,-0.22298,-0.48937,0,0,0,0,0.0373987,0.327705,2.2677,0
5.17391,-0.214069,-0.0478425,0.990613,0.971897,0.212072,0.217413,-0.469468,-0.641725,-0.642516,-0.229886,-0.488186,0.0122812,0,0,0,0.015983,0.358372,2.31087,0
5.18488,-0.220389,-0.0494939,0.983775,0.97279,0.218333,0.223807,-0.476115,-0.63774,-0.638152,-0.236791,-0.487003,0.0123632,0,0,0,0.0298973,0.366413,2.32561,0
5.19397,-0.226027,-0.0510345,0.977377,0.975467,0.223919,0.229543,-0.483505,-0.634231,-0.634257,-0.243019,-0.48571,0.0125275,0,0,0,0,0.414214,2.14692,0
5.21401,-0.236693,-0.0540085,0.965059,0.981992,0.234482,0.24043,-0.498907,-0.627671,-0.626921,-0.254868,-0.483069,0.0232745,0,0,0,0.0353582,0.45804,1.97064,0
5.22522,-0.24172,-0.055442,0.95914,0.98584,0.23946,0.24558,-0.50692,-0.62462,-0.62348,-0.26049,-0.48172,0.0169283,0,0,0,0.0729543,0.452712,1.99255,0
5.23407,-0.246209,-0.0567744,0.953718,0.990736,0.243902,0.250222,-0.515489,-0.621971,-0.620466,-0.265578,-0.480359,0.00176083,0,0,0,0.0936907,0.462558,1.99255,0
5.24527,-0.250699,-0.0581069,0.948297,0.995631,0.248344,0.254865,-0.524059,-0.619323,-0.617453,-0.270666,-0.478998,0,0,0,0,0.111754,0.458938,1.97064,0
5.2542,-0.254705,-0.0593437,0.943374,1.00139,0.252307,0.259052,-0.533094,-0.617019,-0.614835,-0.275277,-0.477659,0,0,0.00309111,0,0.105646,0.463471,1.88739,0
5.26532,-0.258712,-0.0605806,0.938452,1.00716,0.25627,0.263239,-0.542129,-0.614715,-0.612218,-0.279888,-0.47632,0,0,0.00800869,0,0.121067,0.475603,1.83864,0
5.27414,-0.262286,-0.0617268,0.934021,1.01363,0.259805,0.26702,-0.551534,-0.612693,-0.609969,-0.284069,-0.47503,0,0,0.0114871,0,0.139683,0.494293,1.66521,0
5.2855,-0.26586,-0.062873,0.92959,1.0201,0.26334,0.2708,-0.56094,-0.61067,-0.60772,-0.28825,-0.47374,0,0,0.0181377,0,0.21114,0.507788,1.56101,0
5.29432,-0.26905,-0.063933,0.925637,1.02716,0.266493,0.27422,-0.570626,-0.608858,-0.605814,-0.292043,-0.472518,0,0,0.0166142,0,0.233676,0.534362,1.3416,0
5.3052,-0.272241,-0.064993,0.921684,1.03421,0.269645,0.277639,-0.580313,-0.607046,-0.603907,-0.295837,-0.471295,0,0,0.0162793,0,0.284344,0.537847,1.21567,0
5.31435,-0.275089,-0.0659709,0.918193,1.04168,0.272461,0.280732,-0.5902,-0.605378,-0.602315,-0.299275,-0.47015,0,0,0.0134845,0,0.311767,0.547326,1.05246,0
5.32524,-0.277938,-0.0669488,0.914702,1.04915,0.275276,0.283824,-0.600087,-0.603711,-0.600724,-0.302713,-0.469006,0,0,0.015035,0,0.382228,0.547326,0.911391,0
5.33439,-0.280479,-0.0678479,0.911651,1.05688,0.277788,0.286617,-0.610093,-0.60212,-0.599417,-0.305826,-0.467948,0,0,0.0139711,0,0.438384,0.565872,0.625115,0
5.34482,-0.28302,-0.068747,0.9086,1.0646,0.2803,0.28941,-0.6201,-0.60053,-0.59811,-0.30894,-0.46689,0,0,0.0143787,0,0.509283,0.563339,0.537467,0
5.35451,-0.285281,-0.0695703,0.905963,1.07243,0.282533,0.291928,-0.630146,-0.598949,-0.597058,-0.311757,-0.465929,0,0,0.00961368,0,0.561418,0.597838,0.389265,0
5.36539,-0.287542,-0.0703936,0.903326,1.08026,0.284767,0.294446,-0.640191,-0.597368,-0.596006,-0.314575,-0.464967,0,0.00034335,0.0113294,0,0.64092,0.595059,0.272366,0
5.37447,-0.28955,-0.0711442,0.901072,1.08809,0.286752,0.296708,-0.650203,-0.595742,-0.595185,-0.317111,-0.464105,0,0.00269624,0,0,0.684716,0.590931,0.151848,0
5.38527,-0.291557,-0.0718948,0.898818,1.09592,0.288737,0.29897,-0.660214,-0.594116,-0.594363,-0.319648,-0.463242,0,0.00315776,0,0,0.781046,0.559574,0.0773676,0.00973603
5.39445,-0.293517,-0.0726429,0.896729,1.10438,0.290675,0.301192,-0.671113,-0.592221,-0.593685,-0.322146,-0.462399,0,0.00326103,0,0,0.84052,0.54974,0.0277475,0.0373303
5.40532,-0.295278,-0.0733161,0.894863,1.11204,0.292416,0.303189,-0.681004,-0.590483,-0.593086,-0.324392,-0.461643,0,0.00341641,0,0,0.910873,0.539017,0,0.0590248
5.41452,-0.296859,-0.0739269,0.89329,1.11943,0.293972,0.304977,-0.690745,-0.588613,-0.59265,-0.326413,-0.46097,0,0.00391233,0,0,0.929407,0.546126,0,0.027465
5.42499,-0.298421,-0.0745311,0.891748,1.12678,0.295511,0.306744,-0.700463,-0.586723,-0.592229,-0.32841,-0.460306,0,0.00241672,0.000914905,0,0.965633,0.540191,0,0.0193827
5.43464,-0.299813,-0.0750749,0.890474,1.13381,0.296884,0.308314,-0.709977,-0.58466,-0.591948,-0.330187,-0.459725,0,0.00449401,0.00831199,0,1.01691,0.54493,0,0
5.44524,-0.301188,-0.075612,0.889227,1.14079,0.298241,0.309864,-0.719463,-0.582574,-0.59168,-0.331942,-0.459153,0,0.00430805,0.0265547,0,1.0802,0.543739,0,0.00385883
5.45468,-0.302405,-0.0760899,0.888223,1.14737,0.299446,0.311225,-0.728693,-0.580283,-0.591533,-0.333483,-0.458662,0,0.00573686,0.0356254,0,1.13148,0.547326,0,0.00985767
5.46527,-0.303606,-0.0765612,0.887244,1.1539,0.300635,0.312565,-0.73789,-0.577965,-0.5914,-0.335001,-0.458179,0,0.00375508,0.0454217,0,1.20416,0.536681,0,0.00949374
5.47479,-0.304666,-0.0769734,0.886482,1.15992,0.301681,0.313719,-0.746785,-0.575418,-0.5914,-0.336315,-0.457772,0,0.000827433,0.0613601,0,1.26208,0.53206,0,0.0310575
5.48511,-0.305712,-0.0773792,0.885742,1.16588,0.302713,0.314853,-0.755643,-0.572843,-0.591418,-0.337605,-0.457374,0,0,0.0755757,0,1.32017,0.515309,0,0.0451689
5.4947,-0.306626,-0.0777267,0.885197,1.17128,0.303617,0.315806,-0.764163,-0.570014,-0.591436,-0.338692,-0.457047,0,0,0.0883688,0,1.33546,0.471815,0,0.0981289
5.50523,-0.307528,-0.0780679,0.884672,1.17661,0.304507,0.316738,-0.77264,-0.567155,-0.591466,-0.339757,-0.456729,0,0,0.104764,0,1.36703,0.452712,0,0.118678
5.51485,-0.308308,-0.0783516,0.884324,1.18134,0.305277,0.317492,-0.78074,-0.564026,-0.591605,-0.340622,-0.456482,0,0,0.134087,0,1.39998,0.408182,0,0.151772
5.52512,-0.309075,-0.078629,0.883993,1.186,0.306034,0.318226,-0.788793,-0.560866,-0.59175,-0.341465,-0.456243,0,0,0.158359,0,1.40561,0.344797,0,0.164046
5.53489,-0.309729,-0.0788495,0.88382,1.19003,0.306674,0.318781,-0.796429,-0.557426,-0.591951,-0.342112,-0.456075,0,0,0.16967,0,1.43441,0.313343,0,0.211693
5.545,-0.310371,-0.0790636,0.883664,1.19398,0.307302,0.319317,-0.804016,-0.553954,-0.592157,-0.342738,-0.455914,0.000845043,0,0.202785,0,1.45222,0.272993,0,0.239944
5.55496,-0.310903,-0.079221,0.883717,1.19721,0.307825,0.319678,-0.811157,-0.550193,-0.592404,-0.343169,-0.455817,0.00450819,0,0.210998,0,1.47043,0.254488,0,0.310964
5.56526,-0.311423,-0.079372,0.88377,1.20036,0.308336,0.32002,-0.818245,-0.5464,-0.592653,-0.343579,-0.455729,0.00355625,0,0.242523,0,1.45824,0.260453,0,0.359747
5.57491,-0.311837,-0.0794668,0.883822,1.20275,0.308749,0.320189,-0.824864,-0.542316,-0.592931,-0.343795,-0.455729,0,0,0.233282,0,1.46431,0.242436,0,0.410461
5.58526,-0.31224,-0.079552,0.883894,1.20506,0.30915,0.32034,-0.831427,-0.5382,-0.59321,-0.34399,-0.455729,0.00247352,0,0.216031,0,1.4403,0.206197,0,0.454478
5.59504,-0.312544,-0.079552,0.884138,1.20663,0.309451,0.32034,-0.837495,-0.533795,-0.593506,-0.34399,-0.455729,7.95E-05,0,0.197393,0,1.42857,0.191258,0,0.503331
5.60501,-0.312838,-0.079552,0.884394,1.20812,0.30974,0.320175,-0.843507,-0.529359,-0.593804,-0.343849,-0.45582,0,0,0.17486,0,1.4403,0.174532,0,0.539741
5.62524,-0.313216,-0.0794664,0.885127,1.20951,0.310115,0.319822,-0.854445,-0.519893,-0.594421,-0.343539,-0.456013,0,0.00378125,0.0835704,0,1.41701,0.178363,0,0.551418
5.6354,-0.313302,-0.0794235,0.885597,1.2094,0.310202,0.319426,-0.859358,-0.514871,-0.594731,-0.343124,-0.456201,0,0.00724361,0.0865261,0,1.39998,0.189274,0,0.557423
5.64525,-0.31338,-0.0793702,0.886077,1.2092,0.31028,0.319012,-0.864212,-0.509818,-0.59504,-0.342688,-0.456396,0,0.00696058,0.0789577,0,1.36167,0.207025,0,0.557423
5.65524,-0.313309,-0.0792221,0.886643,1.20825,0.310209,0.31843,-0.868527,-0.504498,-0.59534,-0.342068,-0.456657,0,0.0069042,0.0724375,0,1.31016,0.227668,0,0.555911
5.66527,-0.313239,-0.0790682,0.887218,1.20721,0.310138,0.317831,-0.872781,-0.49915,-0.595639,-0.341428,-0.456925,0,0.00546356,0.067252,0,1.28571,0.255223,0,0.545525
5.67528,-0.313168,-0.078862,0.887881,1.20541,0.310067,0.31707,-0.876488,-0.493555,-0.595924,-0.340609,-0.457264,0,0.00576429,0.0632438,0,1.23474,0.27709,0,0.538312
5.68538,-0.313081,-0.0786502,0.888554,1.20352,0.30998,0.316291,-0.880133,-0.487934,-0.596207,-0.339769,-0.457611,0,0.00524617,0.0722902,0,1.20845,0.315838,0,0.514984
5.6954,-0.312854,-0.0783869,0.889315,1.20088,0.309754,0.315354,-0.883232,-0.482084,-0.596472,-0.338754,-0.458032,0,0.00540911,0.0692402,0,1.16681,0.353559,0,0.492126
5.7054,-0.312616,-0.078118,0.890086,1.19816,0.309516,0.314399,-0.88627,-0.476212,-0.596734,-0.337719,-0.458461,0,0.00251815,0.0702478,0,1.15482,0.383358,0,0.475526
5.71539,-0.312274,-0.0777984,0.890944,1.19472,0.309181,0.313288,-0.888768,-0.470128,-0.596974,-0.336513,-0.458967,0,0.00251815,0.0737719,0,1.12013,0.410428,0,0.449201
5.72546,-0.311922,-0.0774734,0.891813,1.1912,0.308835,0.31216,-0.891208,-0.464023,-0.597211,-0.335287,-0.459483,0,0.00465406,0.0711186,0,1.10531,0.428315,0,0.416826
5.73551,-0.311466,-0.0770992,0.892772,1.18699,0.308386,0.310881,-0.893113,-0.457733,-0.597424,-0.333895,-0.460086,0,0.00393859,0.0832464,0,1.09084,0.452712,0,0.380139
5.7455,-0.310942,-0.076677,0.893848,1.1822,0.307869,0.309443,-0.895094,-0.450779,-0.597653,-0.332327,-0.460771,0,0.00642787,0.053891,0,1.05947,0.482352,0,0.357592
5.75547,-0.310369,-0.0762498,0.894916,1.17726,0.307303,0.308002,-0.896419,-0.444313,-0.597835,-0.330751,-0.461482,0,0.00354634,0.0791138,0,1.04937,0.510989,0,0.335853
5.76559,-0.30977,-0.0758122,0.896008,1.17218,0.306712,0.30653,-0.897633,-0.437818,-0.598009,-0.329138,-0.462215,0,0,0.0855328,0,1.01691,0.516398,0,0.298262
5.77561,-0.30907,-0.075333,0.897198,1.1666,0.306022,0.304929,-0.898401,-0.43121,-0.598154,-0.327378,-0.463041,0,0,0.069959,0,0.977282,0.53206,0,0.290927
5.78554,-0.308343,-0.0748436,0.898415,1.1609,0.305304,0.303297,-0.899062,-0.42458,-0.598292,-0.325584,-0.463892,0,0,0.0739212,0,0.951411,0.53206,0,0.309259
5.79577,-0.30751,-0.0743133,0.89974,1.15473,0.304481,0.30154,-0.899298,-0.417865,-0.598406,-0.323652,-0.464843,0,0,0.0814803,0,0.937553,0.533209,0,0.299872
5.80576,-0.306648,-0.0737729,0.901095,1.14845,0.303628,0.299752,-0.899434,-0.411136,-0.598513,-0.321685,-0.465823,0,0,0.0880316,0,0.921384,0.527506,0,0.284861
5.81587,-0.305671,-0.0731924,0.90257,1.14176,0.302663,0.29784,-0.899171,-0.404355,-0.598595,-0.319582,-0.466916,0,0,0.0942463,0,0.863682,0.516398,0,0.275181
5.82582,-0.304663,-0.0726021,0.904078,1.13497,0.301667,0.295896,-0.898815,-0.397571,-0.59866,-0.317444,-0.468041,0,0,0.101723,0,0.820576,0.523015,0,0.313839
5.83579,-0.303528,-0.0719723,0.905719,1.12783,0.300551,0.293828,-0.898087,-0.390774,-0.59866,-0.315164,-0.469294,0.0052492,0,0.122868,0,0.801433,0.510989,0,0.290413
5.84588,-0.302359,-0.0713328,0.907398,1.12062,0.299402,0.291729,-0.897277,-0.383984,-0.59866,-0.312849,-0.470582,0.00517476,0,0.13149,0,0.737372,0.499413,0,0.325159
5.85581,-0.301057,-0.070654,0.909224,1.11313,0.29812,0.289508,-0.896134,-0.377224,-0.59866,-0.310398,-0.472013,0.0103395,0,0.152859,0,0.670602,0.471815,0,0.335208
5.86589,-0.299719,-0.0699655,0.911093,1.1056,0.2968,0.287256,-0.894917,-0.370481,-0.59866,-0.307912,-0.473482,0.031924,3.18E-05,0.163191,0,0.610705,0.461649,0,0.345768
5.87589,-0.298236,-0.069238,0.91313,1.09788,0.295334,0.28488,-0.893408,-0.363814,-0.598635,-0.305289,-0.475109,0.0451297,0.000560467,0.190453,0,0.590173,0.466225,0.00544184,0.316756
5.88592,-0.296712,-0.0685008,0.915215,1.09013,0.293826,0.282472,-0.891835,-0.357178,-0.598611,-0.302629,-0.476779,0.0682789,0,0.18086,0,0.554583,0.460742,0.0629771,0.278991
5.89601,-0.295024,-0.0677246,0.917491,1.0823,0.292157,0.279934,-0.890011,-0.350668,-0.598586,-0.299826,-0.478623,0.0659905,0,0.17486,0,0.526459,0.453593,0.15038,0.2243
5.90616,-0.293292,-0.0669384,0.919819,1.07447,0.290444,0.277362,-0.888136,-0.344203,-0.598545,-0.296985,-0.480515,0.0512896,0,0.15313,0,0.518263,0.453593,0.265582,0.160316
5.91599,-0.291379,-0.066112,0.922355,1.06667,0.288555,0.274656,-0.88606,-0.337918,-0.598439,-0.293995,-0.4826,0.0501274,0,0.112487,0,0.519276,0.450085,0.399802,0.0578021
5.92602,-0.289417,-0.0652753,0.924947,1.0589,0.286618,0.271913,-0.883948,-0.331693,-0.598325,-0.290966,-0.484738,0.0484735,0,0.0916186,0,0.546778,0.461649,0.589643,0
5.93605,-0.287258,-0.0643973,0.927765,1.05129,0.284486,0.269028,-0.881688,-0.325708,-0.598178,-0.287779,-0.487089,0.038789,0,0.0701033,0,0.561418,0.478476,0.661269,0
5.94604,-0.285043,-0.0635089,0.930645,1.04374,0.282299,0.266104,-0.879405,-0.319799,-0.598021,-0.28455,-0.489499,0.0570464,0,0.0655757,0,0.520293,0.486279,0.701105,0
5.9561,-0.282609,-0.0625783,0.933772,1.03647,0.279893,0.263026,-0.877029,-0.314195,-0.597829,-0.28115,-0.492147,0.0363296,0,0.0548904,0,0.478374,0.49328,0.719948,0
5.96607,-0.280113,-0.0616366,0.936967,1.02928,0.277427,0.259906,-0.874644,-0.308685,-0.597624,-0.277705,-0.494859,0.0359996,0,0.052778,0,0.451119,0.506729,0.737843,0
5.97602,-0.277371,-0.0606505,0.94043,1.02247,0.274719,0.256617,-0.872225,-0.303553,-0.597374,-0.274074,-0.497827,0.031194,0,0.0560262,0,0.372298,0.506729,0.85168,0
5.98684,-0.27456,-0.0596526,0.943965,1.0158,0.271943,0.253282,-0.869812,-0.298534,-0.597109,-0.270392,-0.500866,0.0406215,0,0.0595087,0,0.370478,0.525253,0.90353,0
