Time,"Device/SubDeviceList/RAnkleRoll/Position/Actuator/Value","Device/SubDeviceList/LHipYawPitch/Position/Actuator/Value","Device/SubDeviceList/RFoot/FSR/FrontLeft/Sensor/Value","Device/SubDeviceList/RKneePitch/Position/Actuator/Value","Device/SubDeviceList/LKneePitch/Position/Actuator/Value","Device/SubDeviceList/RHipRoll/Position/Actuator/Value","Device/SubDeviceList/LHipRoll/Position/Actuator/Value","Device/SubDeviceList/RFoot/FSR/FrontRight/Sensor/Value","Device/SubDeviceList/LHipPitch/Position/Actuator/Value","Device/SubDeviceList/LFoot/FSR/FrontRight/Sensor/Value","Device/SubDeviceList/LFoot/FSR/RearLeft/Sensor/Value","Device/SubDeviceList/LAnklePitch/Position/Actuator/Value","Device/SubDeviceList/RHipPitch/Position/Actuator/Value","Device/SubDeviceList/RFoot/FSR/RearRight/Sensor/Value","Device/SubDeviceList/RFoot/FSR/RearLeft/Sensor/Value","Device/SubDeviceList/LFoot/FSR/FrontLeft/Sensor/Value","Device/SubDeviceList/LAnkleRoll/Position/Actuator/Value","Device/SubDeviceList/LFoot/FSR/RearRight/Sensor/Value","Device/SubDeviceList/RAnklePitch/Position/Actuator/Value"
11.3254,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0180689,0,-0.32887,-0.60538,0,0.159455,0.129862,-0.023071,1.51113,-0.66373
11.3361,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159027,0.131959,-0.023071,1.51113,-0.66373
11.3454,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.159027,0.130325,-0.023071,1.51113,-0.66373
11.3562,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159455,0.130093,-0.023071,1.51113,-0.66373
11.3656,-0.029866,-0.01174,0.264956,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159241,0.130325,-0.023071,1.51113,-0.66373
11.376,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.130093,-0.023071,1.51113,-0.66373
11.3854,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.51113,-0.66373
11.396,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.1586,0.12894,-0.023071,1.5184,-0.66373
11.4055,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.158813,0.130557,-0.023071,1.50392,-0.66373
11.4159,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.1586,0.130325,-0.023071,1.51113,-0.66373
11.4256,-0.029866,-0.01174,0.261961,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159241,0.130093,-0.023071,1.51113,-0.66373
11.436,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.159027,0.130325,-0.023071,1.50392,-0.66373
11.4456,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159455,0.130557,-0.023071,1.51113,-0.66373
11.4556,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.158813,0.130557,-0.023071,1.51113,-0.66373
11.4657,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.51113,-0.66373
11.476,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.51113,-0.66373
11.4857,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159241,0.130325,-0.023071,1.51113,-0.66373
11.4961,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159241,0.13079,-0.023071,1.51113,-0.66373
11.5059,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.130093,-0.023071,1.51113,-0.66373
11.516,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.1586,0.13079,-0.023071,1.51113,-0.66373
11.5259,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0178042,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.51113,-0.66373
11.5359,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.158813,0.130325,-0.023071,1.5184,-0.66373
11.5459,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.1586,0.13079,-0.023071,1.51113,-0.66373
11.5561,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0165807,0,-0.32887,-0.60538,0,0.15967,0.131724,-0.023071,1.51113,-0.66373
11.5662,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.50392,-0.66373
11.5762,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0178042,0,-0.32887,-0.60538,0,0.159027,0.13079,-0.023071,1.51113,-0.66373
11.5862,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159027,0.129862,-0.023071,1.51113,-0.66373
11.5962,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0169283,0,-0.32887,-0.60538,0,0.159241,0.131023,-0.023071,1.51113,-0.66373
11.6064,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159241,0.130093,-0.023071,1.51113,-0.66373
11.6163,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159455,0.129631,-0.023071,1.5184,-0.66373
11.6264,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159241,0.130557,-0.023071,1.51113,-0.66373
11.6364,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158813,0.130557,-0.023071,1.51113,-0.66373
11.6464,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.158813,0.130557,-0.023071,1.51113,-0.66373
11.6565,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159885,0.131724,-0.023071,1.51113,-0.66373
11.6664,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0170154,0,-0.32887,-0.60538,0,0.159241,0.130325,-0.023071,1.51113,-0.66373
11.6765,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.15967,0.130325,-0.023071,1.50392,-0.66373
11.6893,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159241,0.129631,-0.023071,1.51113,-0.66373
11.6966,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0169283,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.51113,-0.66373
11.7066,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159241,0.130093,-0.023071,1.5184,-0.66373
11.7167,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.15967,0.130557,-0.023071,1.51113,-0.66373
11.7266,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159455,0.13079,-0.023071,1.5184,-0.66373
11.7367,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.159885,0.130557,-0.023071,1.51113,-0.66373
11.7467,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.51113,-0.66373
11.7568,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.159241,0.129862,-0.023071,1.51113,-0.66373
11.7668,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.159241,0.13079,-0.023071,1.51113,-0.66373
11.7768,-0.029866,-0.01174,0.264579,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.15967,0.130093,-0.023071,1.51113,-0.66373
11.7868,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.15967,0.130093,-0.023071,1.51113,-0.66373
11.7969,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159027,0.129862,-0.023071,1.51113,-0.66373
11.8069,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.159241,0.129862,-0.023071,1.5184,-0.66373
11.8171,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.159241,0.131023,-0.023071,1.51113,-0.66373
11.827,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0178923,0,-0.32887,-0.60538,0,0.159241,0.129862,-0.023071,1.51113,-0.66373
11.8369,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.15967,0.130325,-0.023071,1.51113,-0.66373
11.847,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159455,0.13079,-0.023071,1.51113,-0.66373
11.857,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159455,0.129862,-0.023071,1.51113,-0.66373
11.8671,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.159241,0.130325,-0.023071,1.51113,-0.66373
11.8771,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.159241,0.130325,-0.023071,1.51113,-0.66373
11.8872,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.159455,0.130557,-0.023071,1.5184,-0.66373
11.8972,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.15967,0.130557,-0.023071,1.51113,-0.66373
11.9072,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.50392,-0.66373
11.9173,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159027,0.13079,-0.023071,1.51113,-0.66373
11.9272,-0.029866,-0.01174,0.264579,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.158813,0.13079,-0.023071,1.51113,-0.66373
11.9372,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.159885,0.13079,-0.023071,1.5184,-0.66373
11.9473,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.158175,0.131256,-0.023071,1.5184,-0.66373
11.9573,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159027,0.130325,-0.023071,1.51113,-0.66373
11.9673,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0170154,0,-0.32887,-0.60538,0,0.159241,0.13079,-0.023071,1.51113,-0.66373
11.9774,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159241,0.131023,-0.023071,1.51113,-0.66373
11.9875,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159455,0.13079,-0.023071,1.51113,-0.66373
11.9976,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0170154,0,-0.32887,-0.60538,0,0.1586,0.130093,-0.023071,1.5184,-0.66373
12.0076,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159455,0.130093,-0.023071,1.5184,-0.66373
12.0175,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.159241,0.131023,-0.023071,1.51113,-0.66373
12.0275,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159027,0.13079,-0.023071,1.51113,-0.66373
12.0377,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.158813,0.130557,-0.023071,1.51113,-0.66373
12.0475,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159241,0.130557,-0.023071,1.50392,-0.66373
12.0577,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.158387,0.130093,-0.023071,1.50392,-0.66373
12.0676,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.158813,0.130325,-0.023071,1.51113,-0.66373
12.0777,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.158813,0.129862,-0.023071,1.51113,-0.66373
12.0877,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159241,0.130325,-0.023071,1.51113,-0.66373
12.0978,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.51113,-0.66373
12.1078,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.5184,-0.66373
12.1178,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.441506,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.159455,0.130557,-0.023071,1.51113,-0.66373
12.1279,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.159027,0.130325,-0.023071,1.51113,-0.66373
12.138,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.5184,-0.66373
12.1479,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158813,0.130093,-0.023071,1.5184,-0.66373
12.1579,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.158813,0.131023,-0.023071,1.51113,-0.66373
12.1679,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.5184,-0.66373
12.178,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0179806,0,-0.32887,-0.60538,0,0.159241,0.130093,-0.023071,1.51113,-0.66373
12.188,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159027,0.13079,-0.023071,1.51113,-0.66373
12.1982,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.15967,0.130557,-0.023071,1.51113,-0.66373
12.208,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.1586,0.130093,-0.023071,1.5184,-0.66373
12.2181,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.5184,-0.66373
12.2281,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159455,0.130557,-0.023071,1.5184,-0.66373
12.2382,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.159027,0.131959,-0.023071,1.50392,-0.66373
12.2482,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0181573,0,-0.32887,-0.60538,0,0.159241,0.130557,-0.023071,1.51113,-0.66373
12.2582,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159455,0.130325,-0.023071,1.51113,-0.66373
12.2682,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.51113,-0.66373
12.2784,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0178042,0,-0.32887,-0.60538,0,0.158813,0.13079,-0.023071,1.51113,-0.66373
12.2884,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.159455,0.13079,-0.023071,1.51113,-0.66373
12.2984,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.15967,0.130557,-0.023071,1.51113,-0.66373
12.3084,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159455,0.130557,-0.023071,1.51113,-0.66373
12.3185,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.51113,-0.66373
12.3286,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159885,0.13079,-0.023071,1.51113,-0.66373
12.3386,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159241,0.130093,-0.023071,1.51113,-0.66373
12.3485,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.159241,0.13149,-0.023071,1.51113,-0.66373
12.3586,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159455,0.131023,-0.023071,1.51113,-0.66373
12.3687,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.5184,-0.66373
12.3788,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.15967,0.130325,-0.023071,1.51113,-0.66373
12.3887,-0.029866,-0.01174,0.261961,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.1601,0.130325,-0.023071,1.51113,-0.66373
12.3988,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159027,0.129862,-0.023071,1.51113,-0.66373
12.4088,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159241,0.131256,-0.023071,1.51113,-0.66373
12.4188,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.159455,0.131023,-0.023071,1.51113,-0.66373
12.4288,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159455,0.130557,-0.023071,1.51113,-0.66373
12.4389,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159455,0.131023,-0.023071,1.51113,-0.66373
12.4487,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.159241,0.130557,-0.023071,1.51113,-0.66373
12.459,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159241,0.131023,-0.023071,1.51113,-0.66373
12.4689,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159241,0.130557,-0.023071,1.51113,-0.66373
12.479,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.159241,0.130325,-0.023071,1.51113,-0.66373
12.4889,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0180689,0,-0.32887,-0.60538,0,0.159241,0.13079,-0.023071,1.51113,-0.66373
12.499,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0178042,0,-0.32887,-0.60538,0,0.159241,0.13079,-0.023071,1.51113,-0.66373
12.509,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.158813,0.130325,-0.023071,1.50392,-0.66373
12.5191,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.5184,-0.66373
12.5291,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.15967,0.130093,-0.023071,1.51113,-0.66373
12.5391,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.159885,0.130325,-0.023071,1.50392,-0.66373
12.5492,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0181573,0,-0.32887,-0.60538,0,0.159455,0.13079,-0.023071,1.51113,-0.66373
12.5592,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.15967,0.130325,-0.023071,1.51113,-0.66373
12.5692,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.159455,0.130557,-0.023071,1.51113,-0.66373
12.5793,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.15967,0.131023,-0.023071,1.51113,-0.66373
12.5893,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159241,0.130325,-0.023071,1.50392,-0.66373
12.5993,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0178042,0,-0.32887,-0.60538,0,0.159027,0.130325,-0.023071,1.51113,-0.66373
12.6094,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0179806,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.51113,-0.66373
12.6195,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159885,0.13079,-0.023071,1.51113,-0.66373
12.6296,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0178923,0,-0.32887,-0.60538,0,0.159241,0.130325,-0.023071,1.51113,-0.66373
