Time, RHipRoll/ , LKneePitch/ , LHipPitch/ , RKneePitch/ , LAnklePitch/ , LHipYawPitch/ , RAnkleRoll/ , RHipPitch/ , LHipRoll/ , LAnkleRoll/ , RAnklePitch/ 
6.14866,0.125129,1.0081,-0.436134,1.08509,-0.699867,-0.0323371,-0.126878,-0.704364,0.130632,-0.138951,-0.508995
6.15862,0.134876,1.00273,-0.437465,1.07768,-0.694728,-0.0344497,-0.136702,-0.698335,0.140457,-0.149365,-0.509179
6.16884,0.144275,0.998035,-0.439529,1.07015,-0.689527,-0.0365371,-0.146178,-0.692418,0.149923,-0.159425,-0.509132
6.17867,0.153443,0.993789,-0.44208,1.06254,-0.684286,-0.0386077,-0.155422,-0.686577,0.159149,-0.16925,-0.50893
6.18873,0.162211,0.990328,-0.445348,1.05492,-0.67909,-0.0406372,-0.164267,-0.680912,0.167968,-0.178665,-0.508526
6.19888,0.170712,0.987393,-0.449096,1.0473,-0.673923,-0.0426391,-0.172847,-0.675365,0.176515,-0.187807,-0.507987
6.20902,0.178782,0.985302,-0.453521,1.03975,-0.668891,-0.0445873,-0.180991,-0.670041,0.184626,-0.196509,-0.507275
6.21891,0.186564,0.983774,-0.458399,1.03225,-0.663948,-0.0464995,-0.188845,-0.664866,0.192447,-0.204916,-0.506449
6.22895,0.193902,0.983111,-0.463893,1.02492,-0.659213,-0.0483485,-0.196251,-0.659947,0.199825,-0.212872,-0.505486
6.23898,0.200943,0.983025,-0.469798,1.01769,-0.654618,-0.0501552,-0.203357,-0.655199,0.206907,-0.220528,-0.504432
6.24899,0.207547,0.983783,-0.476235,1.0107,-0.650287,-0.0518929,-0.210023,-0.65073,0.213557,-0.22774,-0.503281
6.25899,0.213859,0.985106,-0.483028,1.00388,-0.646131,-0.0535845,-0.216396,-0.646447,0.219918,-0.234658,-0.502066
6.269,0.219764,0.9872,-0.490254,0.997317,-0.642263,-0.0552069,-0.222361,-0.642442,0.225883,-0.241164,-0.500788
6.27896,0.225398,0.989809,-0.49777,0.990937,-0.638586,-0.0567834,-0.228052,-0.638623,0.231584,-0.247395,-0.499468
6.289,0.230663,0.993108,-0.505649,0.98484,-0.635188,-0.0582932,-0.233374,-0.635072,0.236932,-0.253257,-0.498115
6.2991,0.235682,0.996866,-0.513771,0.978933,-0.631975,-0.0597587,-0.23845,-0.631699,0.242045,-0.258873,-0.49674
6.30919,0.240375,1.00124,-0.522216,0.973323,-0.629006,-0.0611613,-0.243196,-0.628578,0.246848,-0.264166,-0.495361
6.31916,0.244851,1.00602,-0.530876,0.967912,-0.626199,-0.062522,-0.247724,-0.625625,0.251444,-0.269242,-0.493979
6.32914,0.249039,1.01134,-0.539806,0.9628,-0.623603,-0.0638233,-0.251959,-0.622909,0.255767,-0.274028,-0.492612
6.33917,0.253035,1.01701,-0.548916,0.957886,-0.621147,-0.0650849,-0.255999,-0.620351,0.259907,-0.27862,-0.491256
6.34931,0.256775,1.02313,-0.558242,0.953269,-0.618864,-0.0662901,-0.25978,-0.618015,0.263803,-0.282951,-0.489929
6.35919,0.260699,1.03018,-0.568659,0.948406,-0.61648,-0.0675746,-0.263748,-0.615607,0.26791,-0.287523,-0.488492
6.36933,0.263997,1.03697,-0.578321,0.944323,-0.614467,-0.0686799,-0.267085,-0.613654,0.271387,-0.291407,-0.487235
6.37928,0.267178,1.04393,-0.588067,0.940383,-0.61252,-0.0697583,-0.270307,-0.611803,0.274754,-0.295174,-0.485998
6.38934,0.270118,1.05117,-0.597947,0.936766,-0.610678,-0.0707773,-0.273285,-0.610166,0.277891,-0.298691,-0.484818
6.39942,0.272956,1.05854,-0.607883,0.933287,-0.608882,-0.0717707,-0.276158,-0.608622,0.28093,-0.302102,-0.483662
6.40935,0.275579,1.06609,-0.617898,0.930114,-0.607145,-0.0727072,-0.278812,-0.607274,0.283759,-0.305283,-0.482568
6.41946,0.278111,1.07371,-0.627946,0.927072,-0.605433,-0.0736194,-0.281372,-0.606009,0.286498,-0.308365,-0.4815
6.42947,0.280447,1.08141,-0.638018,0.924321,-0.603737,-0.0744767,-0.283738,-0.604922,0.289043,-0.311237,-0.4805
6.43957,0.2827,1.08914,-0.648102,0.921694,-0.602047,-0.0753106,-0.286022,-0.603911,0.291504,-0.314018,-0.479529
6.4497,0.28478,1.09687,-0.658158,0.919335,-0.600332,-0.076092,-0.28813,-0.603059,0.293787,-0.316602,-0.478627
6.45972,0.286786,1.10459,-0.668202,0.917089,-0.598605,-0.0768507,-0.290163,-0.602274,0.295994,-0.319102,-0.477754
6.46961,0.288634,1.11222,-0.678171,0.915091,-0.596814,-0.0775588,-0.292035,-0.601629,0.298033,-0.321416,-0.476949
6.47964,0.290416,1.11982,-0.688109,0.913198,-0.594995,-0.0782451,-0.293839,-0.601045,0.3,-0.32365,-0.476173
6.48961,0.292052,1.12725,-0.69793,0.911534,-0.593079,-0.078882,-0.295496,-0.600586,0.301804,-0.325705,-0.475462
6.49963,0.293626,1.1346,-0.7077,0.909969,-0.59112,-0.0794977,-0.29709,-0.60018,0.303539,-0.327682,-0.474779
6.50977,0.29507,1.1417,-0.717312,0.908611,-0.589032,-0.0800649,-0.298554,-0.599881,0.305123,-0.32949,-0.47416
6.51985,0.296456,1.14868,-0.726856,0.907341,-0.586889,-0.0806113,-0.299961,-0.599629,0.306642,-0.331225,-0.47357
6.52974,0.297726,1.15533,-0.736202,0.906256,-0.584592,-0.0811101,-0.30125,-0.599468,0.308016,-0.332797,-0.473041
6.53985,0.298944,1.16185,-0.745462,0.905252,-0.582229,-0.0815885,-0.302489,-0.599346,0.309327,-0.334299,-0.47254
6.5499,0.300056,1.16799,-0.754488,0.904414,-0.57969,-0.0820204,-0.303616,-0.59931,0.31049,-0.335641,-0.472098
6.55995,0.301123,1.17397,-0.763415,0.903649,-0.577075,-0.0824325,-0.304697,-0.599353,0.31159,-0.336915,-0.471681
6.56994,0.302088,1.17953,-0.772075,0.903036,-0.574265,-0.0827987,-0.305674,-0.599395,0.312552,-0.33803,-0.471321
6.57997,0.30301,1.1849,-0.780622,0.902488,-0.571373,-0.0831454,-0.306607,-0.599438,0.313453,-0.339076,-0.470984
6.59009,0.303837,1.1898,-0.788875,0.902074,-0.568274,-0.0834466,-0.307445,-0.599559,0.314219,-0.339968,-0.4707
6.61012,0.305324,1.19867,-0.804808,0.901476,-0.561685,-0.0839653,-0.308951,-0.599911,0.315498,-0.341467,-0.470227
6.62015,0.305987,1.20263,-0.812477,0.901285,-0.558191,-0.0841828,-0.309624,-0.600126,0.316009,-0.342077,-0.470037
6.63019,0.306568,1.20605,-0.8198,0.901228,-0.554472,-0.084356,-0.310214,-0.600371,0.316387,-0.342538,-0.469893
6.64018,0.307114,1.20924,-0.826975,0.901256,-0.550657,-0.0845102,-0.310769,-0.600629,0.316708,-0.342934,-0.46977
6.65022,0.307583,1.21188,-0.833783,0.901284,-0.546614,-0.0846207,-0.311245,-0.600907,0.316897,-0.343181,-0.469694
6.66141,0.308063,1.21452,-0.8411,0.901314,-0.542058,-0.0847216,-0.311732,-0.601223,0.317043,-0.343383,-0.469631
6.67029,0.308415,1.21627,-0.847313,0.901486,-0.537662,-0.08474,-0.312088,-0.601526,0.317027,-0.34342,-0.46962
6.68029,0.308747,1.21786,-0.853418,0.901693,-0.533201,-0.08474,-0.312424,-0.601833,0.316972,-0.343261,-0.469672
6.69033,0.308999,1.21873,-0.859068,0.901982,-0.528486,-0.08474,-0.312678,-0.602147,0.316773,-0.343102,-0.469724
6.70036,0.309231,1.21943,-0.864605,0.902292,-0.523708,-0.0846838,-0.312913,-0.602463,0.316537,-0.342942,-0.469775
6.71047,0.309382,1.21942,-0.869676,0.902677,-0.518679,-0.0846275,-0.313068,-0.602775,0.316158,-0.342566,-0.469891
6.72052,0.309514,1.21924,-0.874629,0.903079,-0.513588,-0.0845713,-0.313203,-0.603088,0.315743,-0.342136,-0.470024
6.73051,0.30954,1.21841,-0.879106,0.903551,-0.508257,-0.0844415,-0.31323,-0.603391,0.315185,-0.341547,-0.47021
6.74043,0.309519,1.21742,-0.883464,0.904041,-0.502866,-0.0842935,-0.313211,-0.603692,0.314591,-0.340918,-0.47041
6.75067,0.309499,1.21575,-0.887337,0.904596,-0.497246,-0.0841,-0.313192,-0.603978,0.313862,-0.340138,-0.470663
6.76044,0.309478,1.2139,-0.891089,0.905167,-0.491568,-0.0838951,-0.313173,-0.604262,0.313098,-0.339319,-0.470929
6.7706,0.309348,1.21136,-0.894356,0.905801,-0.485676,-0.0836461,-0.313037,-0.604527,0.312203,-0.338354,-0.471249
6.78062,0.309191,1.20864,-0.897501,0.90645,-0.47973,-0.083386,-0.312873,-0.604788,0.311276,-0.337351,-0.471583
6.79067,0.308954,1.20527,-0.900166,0.907161,-0.473588,-0.0830829,-0.312631,-0.605027,0.310218,-0.336199,-0.471978
6.81072,0.308356,1.19757,-0.904782,0.90868,-0.46103,-0.0824134,-0.312026,-0.605471,0.307911,-0.33368,-0.472862
6.82085,0.307995,1.19325,-0.906734,0.90949,-0.454618,-0.0820473,-0.31166,-0.605674,0.306662,-0.332314,-0.473352
6.8308,0.30755,1.18835,-0.908223,0.910371,-0.44805,-0.0816409,-0.311208,-0.605848,0.305292,-0.330812,-0.47391
6.8408,0.307083,1.18331,-0.909595,0.91127,-0.441442,-0.0812243,-0.310735,-0.606016,0.30389,-0.329277,-0.474485
6.85087,0.30653,1.17774,-0.910521,0.912242,-0.434702,-0.0807687,-0.310176,-0.606156,0.302372,-0.327613,-0.475136
6.86076,0.305955,1.17204,-0.911336,0.913233,-0.427929,-0.0803032,-0.309595,-0.606289,0.300824,-0.325917,-0.475806
6.87107,0.305288,1.16581,-0.911724,0.91431,-0.421053,-0.0797999,-0.308918,-0.606391,0.299163,-0.324091,-0.476563
6.88081,0.304598,1.15945,-0.912006,0.915408,-0.414152,-0.0792872,-0.308218,-0.606487,0.297473,-0.322234,-0.477342
6.89086,0.303808,1.15263,-0.911885,0.916605,-0.407179,-0.0787376,-0.307415,-0.606552,0.295673,-0.320249,-0.478219
6.90093,0.302993,1.14569,-0.911664,0.917826,-0.400188,-0.0781788,-0.306586,-0.606609,0.293845,-0.318233,-0.47912
6.91087,0.302072,1.13841,-0.911069,0.919154,-0.393156,-0.0775838,-0.305651,-0.60662,0.291912,-0.316095,-0.480127
6.92087,0.301124,1.13104,-0.91038,0.92051,-0.386114,-0.0769799,-0.304691,-0.60662,0.289953,-0.313926,-0.481161
6.93106,0.300061,1.12336,-0.909353,0.92199,-0.379076,-0.0763407,-0.303613,-0.60662,0.287885,-0.311636,-0.482313
6.94094,0.298968,1.11559,-0.908241,0.923501,-0.372038,-0.0756927,-0.302506,-0.606589,0.28579,-0.309316,-0.483495
6.95107,0.29775,1.10759,-0.906831,0.925154,-0.365046,-0.0750098,-0.301271,-0.606557,0.283586,-0.306875,-0.484811
6.96111,0.2965,1.09951,-0.905347,0.926842,-0.358066,-0.0743183,-0.300003,-0.606526,0.281356,-0.304404,-0.48616
6.97109,0.295114,1.09132,-0.903606,0.92869,-0.351172,-0.073592,-0.298598,-0.606447,0.27902,-0.301813,-0.487661
6.98116,0.293693,1.0831,-0.9018,0.930579,-0.3443,-0.072857,-0.297158,-0.606357,0.276658,-0.299192,-0.489199
6.99116,0.292123,1.07486,-0.899786,0.932647,-0.337573,-0.0720867,-0.295566,-0.606237,0.274185,-0.296446,-0.490906
7.00119,0.290515,1.06662,-0.897719,0.93476,-0.330882,-0.0713077,-0.293937,-0.606109,0.271684,-0.293668,-0.492654
7.01118,0.28874,1.05846,-0.895496,0.937074,-0.324394,-0.0704928,-0.292138,-0.60595,0.269066,-0.29076,-0.49459
7.02131,0.286923,1.05033,-0.893233,0.939437,-0.317957,-0.0696688,-0.290298,-0.605783,0.266419,-0.287818,-0.496573
7.03134,0.284715,1.04159,-0.890628,0.942283,-0.311169,-0.0687207,-0.288062,-0.605559,0.263368,-0.284427,-0.498989
7.0413,0.282665,1.03369,-0.888237,0.944919,-0.305057,-0.0678503,-0.285986,-0.605347,0.260567,-0.281313,-0.501233
7.05135,0.280383,1.02618,-0.885801,0.947825,-0.299314,-0.0669366,-0.283675,-0.605094,0.257613,-0.278032,-0.503731
7.06146,0.278076,1.01871,-0.88336,0.950761,-0.293612,-0.0660179,-0.281337,-0.604836,0.254642,-0.274732,-0.506257
7.0714,0.275512,1.01177,-0.88094,0.953991,-0.288361,-0.0650535,-0.27874,-0.604531,0.251503,-0.271246,-0.509061
7.08155,0.272919,1.00489,-0.878522,0.957254,-0.28316,-0.064084,-0.276113,-0.604221,0.248346,-0.267741,-0.511896
7.09144,0.270039,0.998659,-0.876187,0.960831,-0.278493,-0.0630654,-0.273197,-0.603851,0.245001,-0.264027,-0.51504
7.1016,0.267128,0.992503,-0.873861,0.964444,-0.273886,-0.0620415,-0.27025,-0.603474,0.241636,-0.26029,-0.518217
7.11141,0.263892,0.987181,-0.871688,0.968385,-0.269895,-0.0609652,-0.266974,-0.603023,0.238057,-0.256322,-0.521733
7.12158,0.26062,0.981952,-0.869532,0.972362,-0.265974,-0.0598831,-0.263663,-0.602563,0.234453,-0.252328,-0.525285
7.13161,0.256984,0.977722,-0.867595,0.97668,-0.262755,-0.0587449,-0.259983,-0.60201,0.230604,-0.248073,-0.5292
7.14165,0.253308,0.973602,-0.865681,0.981035,-0.259614,-0.0576004,-0.256262,-0.601446,0.226728,-0.243788,-0.533155
7.15171,0.249222,0.970613,-0.864041,0.985736,-0.257265,-0.0563953,-0.252131,-0.600766,0.222569,-0.239201,-0.537491
7.16187,0.245091,0.967749,-0.862432,0.990475,-0.255004,-0.0551835,-0.247954,-0.600073,0.218379,-0.234579,-0.541871
7.17175,0.240499,0.966159,-0.861138,0.995549,-0.253628,-0.0539054,-0.243312,-0.599229,0.213856,-0.229607,-0.546666
7.18168,0.235857,0.96471,-0.859879,1.00066,-0.25235,-0.05262,-0.238619,-0.598369,0.209297,-0.224595,-0.551508
7.19179,0.230702,0.964666,-0.858933,1.00609,-0.252086,-0.0512646,-0.233407,-0.597314,0.204359,-0.219187,-0.556783
7.20168,0.225491,0.964779,-0.858021,1.01155,-0.251935,-0.0499014,-0.228137,-0.596238,0.199378,-0.213735,-0.562107
7.21175,0.219729,0.966385,-0.857375,1.0173,-0.25294,-0.0484684,-0.222313,-0.59492,0.193987,-0.207854,-0.567855
7.22181,0.213905,0.968157,-0.856759,1.02308,-0.254073,-0.0470277,-0.216426,-0.593575,0.18855,-0.201925,-0.573651
7.23201,0.207534,0.971399,-0.856346,1.02904,-0.25641,-0.0455239,-0.20999,-0.591955,0.182694,-0.195562,-0.579826
7.24184,0.201101,0.974805,-0.855955,1.03501,-0.25888,-0.0440131,-0.203492,-0.590305,0.176791,-0.189151,-0.586043
7.25185,0.194154,0.979584,-0.855688,1.04105,-0.262544,-0.0424513,-0.196478,-0.588363,0.170486,-0.182332,-0.592571
7.26357,0.187151,0.984517,-0.855435,1.0471,-0.26634,-0.0408838,-0.189407,-0.586388,0.164135,-0.175467,-0.599133
7.27195,0.179695,0.990662,-0.855211,1.05308,-0.271275,-0.0392821,-0.181882,-0.584114,0.157425,-0.168244,-0.605915
7.28357,0.172189,0.996943,-0.854991,1.05906,-0.276336,-0.0376766,-0.174307,-0.581807,0.150674,-0.160982,-0.61272
7.29202,0.164327,1.0042,-0.854695,1.06485,-0.282442,-0.0360575,-0.166374,-0.579202,0.14364,-0.153443,-0.619629
7.30378,0.156424,1.01156,-0.85439,1.07062,-0.288663,-0.0344369,-0.158401,-0.576565,0.136574,-0.145873,-0.626549
7.31197,0.148302,1.01959,-0.853905,1.07606,-0.295763,-0.0328291,-0.150209,-0.573664,0.129331,-0.138138,-0.633428
7.32371,0.140155,1.02769,-0.853401,1.08146,-0.30296,-0.0312227,-0.141992,-0.570733,0.122067,-0.130386,-0.640302
7.33209,0.131959,1.0361,-0.852639,1.08642,-0.310774,-0.0296593,-0.133728,-0.56761,0.114755,-0.122611,-0.646974
7.34376,0.123758,1.04454,-0.851848,1.09134,-0.318656,-0.0281006,-0.125459,-0.564465,0.107438,-0.114835,-0.653624
7.35208,0.115684,1.05289,-0.850827,1.09571,-0.326765,-0.0266118,-0.117322,-0.561221,0.100216,-0.107189,-0.659931
7.36405,0.0997964,1.06122,-0.849781,1.10376,-0.3349,-0.0251308,-0.109201,-0.554674,0.0930044,-0.0995588,-0.666199
7.3722,0.0997964,1.06918,-0.848535,1.10376,-0.342984,-0.0237328,-0.10132,-0.554674,0.0859711,-0.0921459,-0.672052
7.38352,0.0919946,1.07711,-0.847267,1.10743,-0.351062,-0.0223439,-0.0934658,-0.55138,0.0789577,-0.0847572,-0.677859
7.39228,0.0844832,1.08454,-0.845818,1.11057,-0.358931,-0.0210416,-0.0859087,-0.548092,0.0721693,-0.0776293,-0.68323
7.40391,0.0762562,1.09266,-0.844203,1.11396,-0.367562,-0.0196195,-0.0776323,-0.544476,0.0647296,-0.0698204,-0.689085
7.41255,0.0692552,1.09931,-0.842606,1.11646,-0.374931,-0.0184397,-0.0705941,-0.541295,0.0583595,-0.0631572,-0.693864
7.42404,0.0622542,1.10596,-0.841009,1.11895,-0.382299,-0.0172599,-0.0635559,-0.538113,0.0519893,-0.0564939,-0.698643
7.43239,0.0554326,1.11213,-0.83927,1.12102,-0.38943,-0.0161355,-0.056704,-0.534937,0.0457407,-0.04998,-0.703116
7.44478,0.0420043,1.12401,-0.835751,1.1249,-0.403385,-0.0139373,-0.0432214,-0.528653,0.0334068,-0.0371379,-0.711798
7.45242,0.0420043,1.12401,-0.835751,1.1249,-0.403385,-0.0139373,-0.0432214,-0.528653,0.0334068,-0.0371379,-0.711798
7.46395,0.0353977,1.12973,-0.833971,1.12669,-0.410209,-0.0128636,-0.0365908,-0.525546,0.0273216,-0.0308098,-0.716006
7.47255,0.0322853,1.13236,-0.833116,1.1275,-0.413405,-0.0123608,-0.0334684,-0.524078,0.0244478,-0.0278244,-0.717963
7.48396,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.49252,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.50407,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.51281,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.52478,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.53269,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.54383,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.55275,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.56388,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.57282,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.5839,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.59286,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.61304,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.62531,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.63298,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.64458,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.65309,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.66491,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.6731,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.68458,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.6931,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.70442,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.71314,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.72463,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.73319,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.74394,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.7533,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.76466,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.77324,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.7843,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.79342,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.80459,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.81335,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.83379,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.84457,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.85367,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.86439,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.87366,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.88434,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.89365,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.90396,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.91382,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.92443,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.93407,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.94389,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.95388,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.96395,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.97395,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.98432,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
7.99407,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.00431,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.01414,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.02446,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.03411,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.04432,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.05421,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.06454,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.07422,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.08445,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.09423,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.10431,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.11424,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.12433,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.13439,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.14574,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.15446,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.16447,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.17442,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.18457,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.19459,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.21481,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.22481,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.23473,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.24511,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.25475,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
